140,10
131,11
124,13
146,13
120,20
130,20
140,20
150,20
112,22
158,22
117,27
149,28
101,30
110,30
160,30
167,30
161,39
90,40
100,40
110,40
170,40
179,41
82,42
118,42
111,48
168,48
161,49
71,50
80,50
90,50
120,50
130,50
180,50
189,51
123,57
71,60
80,60
130,60
140,60
190,60
200,60
207,63
134,66
73,67
89,69
200,69
80,70
140,70
150,70
170,70
180,70
190,70
210,70
218,71
156,74
180,76
150,78
212,78
229,79
90,80
130,80
140,80
160,80
170,80
220,80
82,81
120,83
87,87
227,87
114,88
129,89
70,90
80,90
120,90
160,90
170,90
180,90
220,90
64,92
114,96
171,97
69,99
219,99
60,100
120,100
180,100
188,100
120,109
181,109
130,110
190,110
66,111
137,112
178,118
70,120
130,120
140,120
170,120
76,123
162,124
72,128
80,130
88,130
110,130
120,130
130,130
160,130
170,130
138,131
152,131
96,132
177,133
173,136
133,137
92,138
118,138
158,138
180,139
100,140
110,140
140,140
150,140
100,150
110,150
150,150
94,154
143,154
99,158
110,160
140,160
150,160
117,161
133,162
113,167
138,168
120,170
130,170
