190,40
200,40
192,47
200,50
203,57
219,59
210,60
191,61
170,70
180,70
190,70
200,70
210,70
220,70
162,71
148,72
232,72
186,76
201,79
209,79
150,80
160,80
170,80
180,80
220,80
230,80
239,80
133,81
139,81
247,82
224,87
249,89
140,90
150,90
160,90
170,90
180,90
230,90
240,90
132,92
131,99
249,99
140,100
150,100
160,100
170,100
180,100
190,100
200,100
230,100
240,100
208,102
201,109
229,109
140,110
150,110
160,110
170,110
180,110
190,110
210,110
220,110
143,117
212,118
218,118
179,119
150,120
160,120
169,120
190,120
200,120
124,124
126,124
122,128
148,128
81,130
90,130
130,130
160,130
170,130
180,130
190,130
200,130
109,131
142,132
96,133
74,134
164,136
202,138
80,139
101,139
179,139
90,140
110,140
119,140
130,140
140,140
169,140
69,141
148,141
62,142
157,148
69,149
139,149
149,149
50,150
60,150
80,150
90,150
100,150
120,150
130,150
111,152
154,156
61,159
70,160
80,160
90,160
100,160
110,160
120,160
131,160
140,160
73,167
109,169
120,169
80,170
90,170
100,170
132,171
137,171
64,172
64,176
138,178
91,179
102,179
70,180
110,180
120,180
130,180
79,181
112,188
70,190
80,190
90,190
100,190
120,190
72,196
81,201
