140,40
132,41
166,42
123,48
161,49
130,50
170,50
178,52
137,53
134,56
180,59
140,60
189,60
148,61
198,63
192,68
151,69
160,70
200,70
207,73
203,76
158,79
150,80
170,80
210,80
111,81
117,82
142,82
218,82
177,83
147,87
220,89
100,90
110,90
120,90
131,90
140,90
180,90
230,90
188,91
101,96
236,96
131,99
179,99
110,100
120,100
170,100
230,100
222,102
164,104
118,108
168,108
219,109
110,110
160,110
211,110
102,112
152,113
107,117
208,118
91,120
100,120
150,120
160,120
200,120
142,121
169,121
194,123
196,126
171,128
89,129
139,129
219,129
80,130
130,130
180,130
190,130
210,130
74,133
181,136
71,137
208,138
80,140
90,140
140,140
200,140
131,141
147,143
192,143
84,146
143,146
196,146
128,148
90,150
100,150
120,150
150,150
190,150
181,151
158,152
107,153
156,156
117,157
187,157
178,158
101,159
110,160
150,160
170,160
146,162
168,168
160,170
152,173
156,176
150,180
143,182
