130,50
140,50
178,51
190,51
197,52
207,53
124,54
120,60
130,60
140,60
180,60
190,60
200,60
210,60
112,61
218,61
139,69
101,70
110,70
120,70
130,70
150,70
160,70
170,70
180,70
190,70
200,70
210,70
220,70
230,70
100,80
110,80
120,80
130,80
140,80
150,80
160,80
170,80
180,80
190,80
200,80
210,80
220,80
230,80
89,81
238,81
84,84
250,84
80,90
90,90
100,90
110,90
120,90
130,90
140,90
150,90
160,90
170,90
180,90
190,90
200,90
210,90
220,90
230,90
240,90
250,90
70,91
257,92
150,99
269,99
60,100
70,100
80,100
90,100
100,100
110,100
130,100
140,100
160,100
170,100
180,100
190,100
200,100
210,100
220,100
230,100
240,100
250,100
260,100
119,101
276,104
43,110
50,110
60,110
70,110
80,110
90,110
100,110
110,110
120,110
130,110
140,110
150,110
160,110
170,110
180,110
190,110
200,110
210,110
220,110
230,110
240,110
250,110
260,110
270,110
280,110
286,114
42,118
288,118
50,120
60,120
70,120
80,120
90,120
100,120
110,120
120,120
130,120
140,120
150,120
160,120
170,120
180,120
190,120
200,120
210,120
220,120
230,120
240,120
250,120
260,120
270,120
280,120
44,126
286,126
49,129
60,130
70,130
80,130
90,130
100,130
110,130
120,130
130,130
140,130
200,130
210,130
220,130
230,130
240,130
250,130
260,130
270,130
280,130
51,138
278,138
60,139
70,140
80,140
90,140
100,140
110,140
120,140
130,140
140,140
200,140
210,140
220,140
230,140
240,140
250,140
260,140
270,140
70,149
269,149
80,150
90,150
100,150
110,150
120,150
130,150
140,150
210,150
220,150
230,150
240,150
250,150
260,150
256,156
90,160
100,160
110,160
120,160
130,160
140,160
210,160
220,160
230,160
240,160
250,160
246,166
100,168
209,169
110,170
120,170
130,170
140,170
150,170
200,170
220,170
230,170
240,170
228,178
111,179
120,180
130,180
140,180
150,180
160,180
170,180
180,180
190,180
200,180
210,180
220,180
218,188
129,189
159,189
120,190
140,190
150,190
170,190
180,190
190,190
200,190
210,190
206,196
199,199
140,200
150,200
190,200
103,204
141,206
103,207
197,207
188,208
110,209
150,210
116,214
150,219
