88,31
99,39
60,40
90,40
98,48
50,50
60,50
80,50
90,50
67,53
60,60
70,60
90,60
78,63
78,68
91,69
60,70
70,70
99,71
109,71
119,71
126,74
100,78
118,78
110,79
70,80
80,80
130,80
149,82
158,82
144,84
71,89
80,90
91,90
100,90
110,90
140,90
150,90
160,90
170,90
178,91
131,92
148,98
180,98
91,99
80,100
100,100
110,100
120,100
130,100
140,100
160,100
170,100
96,106
177,107
112,108
120,110
170,110
177,117
170,120
164,124
212,128
170,130
180,130
220,130
188,132
182,138
190,140
200,140
210,140
220,140
230,140
191,149
221,149
200,150
230,150
207,154
194,156
200,160
210,160
220,160
230,160
198,166
237,167
210,169
220,170
226,174
227,178
220,180
