110,30
121,32
104,34
100,40
110,40
120,40
89,41
83,43
101,49
80,50
90,50
110,50
120,50
73,51
157,53
86,56
98,58
159,59
70,60
80,60
110,60
130,60
140,60
150,60
120,62
64,64
78,68
158,68
60,70
70,70
120,70
130,70
140,70
153,70
109,71
52,72
100,72
87,74
127,77
138,78
59,79
79,79
50,80
70,80
90,80
100,80
110,80
120,80
160,80
126,86
79,89
50,90
60,90
70,90
90,90
100,90
110,90
120,90
160,90
106,96
72,98
99,98
158,98
91,99
60,100
80,100
150,100
139,101
73,106
147,107
90,109
80,110
100,110
140,110
107,111
133,112
138,118
81,119
90,120
100,120
110,120
120,120
130,120
118,128
111,129
