125,42
117,46
120,50
130,50
140,50
140,53
141,54
144,55
145,55
145,56
94,58
97,58
149,59
140,60
84,65
100,66
140,68
107,69
108,69
110,69
121,69
100,70
110,70
120,70
126,70
140,70
150,70
85,72
105,72
149,74
86,76
104,76
129,79
141,79
142,79
70,80
130,80
160,80
166,80
81,83
151,84
60,86
139,86
52,88
81,89
60,90
90,90
130,90
112,91
90,92
112,92
129,92
120,95
51,96
131,96
31,97
33,99
90,100
100,100
110,100
120,100
130,100
140,100
41,101
148,102
98,103
131,104
55,105
120,105
39,106
120,106
103,108
109,108
121,108
129,109
90,110
140,110
150,110
160,110
57,111
91,111
82,112
83,112
155,113
159,113
58,114
61,114
112,116
114,116
122,116
167,116
101,117
105,117
122,118
139,119
60,120
70,120
76,120
80,120
90,120
100,120
120,120
130,120
140,120
150,120
169,120
142,124
86,126
110,126
121,126
129,127
151,128
132,129
152,129
100,130
110,130
130,130
95,131
118,131
164,132
103,133
94,134
108,134
145,141
155,141
168,141
164,142
147,143
116,146
118,146
127,146
163,146
135,149
147,149
130,150
140,150
137,152
123,154
119,155
111,157
112,157
142,159
108,160
110,160
130,160
140,160
132,161
122,162
121,163
