41,73
45,76
50,79
56,85
62,90
67,95
179,163
188,155
198,146
210,138
198,127
206,118
199,109
186,98
175,91
161,83
151,75
141,85
123,96
139,106
149,117
163,126
173,136
157,152
147,162
133,146
120,136
108,122
91,122
76,102
41,74
53,58
70,50
86,40
101,40
118,46
130,58
144,67
105,83
96,74
84,66
71,58
62,52
149,40
141,41
151,48
139,49
130,50
160,50
89,52
124,54
127,57
90,59
100,60
120,60
160,60
170,60
152,61
113,62
178,62
186,68
149,69
110,70
140,70
180,70
78,71
101,71
117,72
173,73
134,74
113,76
176,76
138,78
80,79
99,79
90,80
120,80
130,80
170,80
161,82
126,86
87,87
80,90
150,90
160,90
170,90
179,91
73,92
186,96
181,99
70,100
79,100
140,100
150,100
61,101
157,102
133,103
136,106
153,106
81,108
59,109
50,110
90,110
130,110
160,110
168,110
122,111
97,113
54,116
93,117
158,118
60,120
69,120
100,120
110,120
120,120
150,120
144,123
70,128
108,128
80,130
140,130
132,132
86,133
83,137
90,140
121,140
130,140
98,142
94,146
118,148
100,150
110,150
108,156


