169,21
156,24
150,30
160,30
170,30
180,30
189,39
150,40
160,40
170,40
180,40
144,41
140,50
150,50
160,50
170,50
180,50
190,50
199,50
133,52
120,60
130,60
140,60
150,60
160,60
170,60
190,60
200,60
210,60
179,61
113,62
218,62
139,69
211,69
100,70
110,70
120,70
130,70
150,70
160,70
170,70
180,70
190,70
200,70
220,70
230,70
239,70
94,73
118,78
149,79
90,80
100,80
110,80
130,80
160,80
170,80
180,80
190,80
200,80
210,80
220,80
230,80
240,80
250,80
80,81
138,82
256,84
108,88
141,89
159,89
71,90
80,90
90,90
100,90
120,90
130,90
150,90
170,90
180,90
190,90
200,90
210,90
220,90
230,90
240,90
250,90
260,90
266,94
129,99
149,99
60,100
70,100
80,100
90,100
100,100
110,100
120,100
140,100
160,100
170,100
180,100
190,100
200,100
210,100
220,100
230,100
240,100
250,100
260,100
270,100
53,103
61,109
50,110
70,110
80,110
90,110
100,110
110,110
120,110
130,110
140,110
150,110
160,110
170,110
180,110
190,110
200,110
210,110
220,110
230,110
240,110
250,110
260,110
270,110
44,112
277,112
149,118
158,118
139,119
40,120
50,120
57,120
70,120
80,120
90,120
100,120
110,120
120,120
130,120
170,120
180,120
190,120
200,120
210,120
220,120
230,120
240,120
250,120
260,120
270,120
280,120
81,127
91,129
121,129
259,129
273,129
286,129
40,130
50,130
60,130
100,130
110,130
130,130
150,130
160,130
170,130
180,130
190,130
200,130
210,130
220,130
230,130
240,130
250,130
280,130
139,131
67,133
41,136
258,138
101,139
50,140
70,140
80,140
89,140
110,140
120,140
130,140
140,140
150,140
160,140
170,140
180,140
190,140
200,140
210,140
220,140
230,140
240,140
250,140
270,140
247,147
70,150
80,150
90,150
99,150
110,150
120,150
130,150
140,150
150,150
160,150
170,150
180,150
190,150
200,150
210,150
220,150
230,150
240,150
261,150
270,150
97,157
229,159
80,160
90,160
120,160
130,160
140,160
149,160
160,160
170,160
180,160
190,160
200,160
210,160
220,160
250,160
260,160
107,163
241,163
122,167
247,167
92,168
218,168
130,169
234,169
100,170
110,170
140,170
150,170
160,170
170,170
180,170
190,170
200,170
210,170
240,170
190,177
237,177
112,178
140,178
179,179
120,180
150,180
160,180
170,180
220,180
230,180
129,181
214,183
159,189
219,189
120,190
130,190
140,190
170,190
190,190
200,190
210,190
178,191
148,192
133,196
140,200
150,200
170,200
180,200
190,200
200,200
162,201
151,209
160,210
170,210
180,210
190,210
164,216
176,216
169,219
