110,100
270,101
132,102
284,104
90,110
100,110
110,110
120,110
130,110
270,110
280,110
310,110
320,110
330,110
132,117
281,119
314,119
336,119
90,120
100,120
110,120
160,120
270,120
300,120
323,120
127,121
141,125
150,125
281,128
70,130
80,130
130,130
140,130
160,130
170,130
240,130
250,130
260,130
290,130
300,130
310,130
320,130
330,130
350,130
272,131
60,135
179,136
50,137
80,140
130,140
140,140
150,140
160,140
170,140
191,140
210,140
220,140
230,140
240,140
250,140
280,140
290,140
300,140
310,140
320,140
330,140
340,140
350,140
360,140
70,142
269,143
321,148
80,150
90,150
120,150
130,150
150,150
178,150
190,150
200,150
220,150
230,150
240,150
250,150
280,150
290,150
300,150
310,150
330,150
350,150
210,151
260,151
341,151
268,153
159,154
140,155
309,159
100,160
110,160
120,160
130,160
150,160
280,160
290,160
320,160
92,161
253,161
339,161
220,164
329,164
298,168
100,170
120,170
130,170
140,170
250,170
280,170
290,170
320,170
308,171
110,176
100,180
120,180
130,180
140,180
150,180
230,180
250,180
260,180
280,180
290,180
300,180
310,180
240,182
318,182
110,190
140,190
150,190
220,190
270,190
280,190
320,190
233,191
122,192
289,193
257,199
150,200
200,200
210,200
220,200
270,200
280,200
134,202
159,202
234,202
168,208
150,210
180,210
190,210
200,210
210,210
220,210
230,210
240,212
250,212
274,212
260,213
140,214
201,219
160,220
170,220
180,220
190,220
220,220
230,220
143,222
160,230
170,230
180,230
200,230
230,230
210,233
190,235
180,240
200,240
190,250
