150,40
159,41
166,44
141,49
149,49
160,50
170,50
180,50
190,50
137,57
121,60
130,60
164,60
170,60
180,60
122,66
176,66
169,69
130,70
161,70
68,72
136,72
64,74
162,77
60,80
70,80
80,80
140,80
170,80
179,80
148,81
53,83
87,83
147,87
50,90
60,90
69,90
80,90
90,90
120,90
140,90
180,90
190,90
112,91
128,91
41,92
98,92
116,96
187,97
49,99
99,99
129,99
30,100
40,100
60,100
70,100
80,100
90,100
110,100
140,100
170,100
180,100
140,108
21,109
171,109
30,110
40,110
50,110
60,110
70,110
110,110
120,110
150,110
160,110
126,113
153,117
158,118
29,119
40,120
50,120
60,120
70,120
80,120
120,120
130,120
109,121
138,122
89,125
42,128
60,128
50,130
70,130
80,130
90,130
110,130
120,130
130,130
140,130
137,137
60,140
70,140
80,140
90,140
100,140
110,140
121,140
130,140
70,148
80,150
90,150
100,150
110,150
120,150
82,158
109,159
90,160
100,160
92,166
97,167
