116,34
120,40
127,40
128,48
80,50
120,50
72,58
122,58
114,59
80,60
90,60
100,60
100,67
71,69
110,70
79,71
89,71
117,73
79,79
90,80
100,80
110,80
120,80
130,80
139,81
97,86
111,88
136,88
120,90
130,90
119,99
130,100
140,100
171,100
149,101
158,101
177,103
140,109
149,109
171,109
160,110
180,110
189,110
143,116
188,118
150,120
160,120
170,120
180,120
180,129
190,130
200,130
210,131
200,140
209,141
194,142
219,143
226,146
202,148
209,149
220,150
201,157
210,160
220,160
228,162
213,166
220,170
230,170
237,172
232,178
240,180
250,180
258,182
251,189
240,190
260,190
266,191
234,193
234,196
240,200
249,200
260,200
270,200
280,200
288,200
257,207
250,208
269,208
280,210
290,210
283,217
287,217
