120,10
127,12
120,20
130,20
138,22
120,30
130,30
140,30
150,30
153,37
111,38
129,39
120,40
160,40
167,43
61,49
119,49
130,50
170,50
111,51
137,52
178,52
66,53
59,59
50,60
70,60
100,60
110,60
131,60
140,60
180,60
190,60
149,61
78,62
118,62
43,63
94,64
174,64
96,66
191,66
47,67
178,68
81,69
40,70
70,70
120,70
150,70
160,70
170,70
200,70
32,71
89,71
128,71
114,73
207,73
36,76
116,76
204,76
67,77
147,77
161,77
112,78
131,78
30,80
60,80
90,80
100,80
140,80
170,80
210,80
218,81
53,83
177,83
84,84
86,86
103,87
173,87
10,90
30,90
40,90
50,90
80,90
110,90
130,90
160,90
180,90
220,90
230,90
188,91
73,92
122,92
152,92
212,92
17,93
81,96
106,96
227,97
20,99
69,99
149,99
191,99
50,100
60,100
90,100
100,100
120,100
129,100
180,100
200,100
210,100
220,100
29,101
140,101
172,102
42,103
32,108
131,108
83,109
89,109
119,109
169,109
40,110
70,110
100,110
140,110
161,110
200,110
210,110
109,111
191,111
62,112
147,113
46,114
43,117
108,118
198,118
59,119
139,119
50,120
80,120
100,120
120,120
150,120
180,120
190,120
130,121
88,122
158,122
174,124
187,127
78,128
91,128
60,130
70,130
100,130
120,130
130,130
150,130
160,130
170,130
180,130
137,132
168,137
71,138
92,138
80,140
100,140
110,140
140,140
149,141
117,143
133,143
83,147
152,148
90,150
100,150
110,150
120,150
128,152
108,158
101,159
138,159
111,168
