80,40
90,40
100,40
110,40
120,40
133,44
130,45
70,47
81,47
92,47
106,47
108,48
118,48
120,48
123,48
60,50
70,50
140,50
149,57
60,58
149,59
60,60
70,60
146,60
49,62
52,62
41,65
88,66
91,67
88,68
97,68
137,69
33,70
40,70
50,70
60,70
90,70
110,70
120,70
130,70
140,70
61,72
29,75
31,77
40,79
161,79
170,79
40,80
50,80
57,80
60,80
70,80
90,80
100,80
110,80
130,80
140,80
150,80
160,80
170,80
162,81
170,81
91,84
38,86
142,87
42,88
90,88
50,90
60,90
90,90
100,90
110,90
120,90
130,90
150,90
147,95
50,97
111,98
90,100
100,100
110,100
130,100
137,100
140,100
71,103
74,104
59,105
78,105
120,105
61,106
62,106
62,108
111,108
70,110
100,110
110,110
120,110
130,110
63,112
102,114
105,117
105,118
107,118
116,118
118,118
100,120
99,126
102,128
