159,22
169,23
151,30
160,30
170,30
178,32
181,39
150,40
160,40
170,40
140,42
188,42
189,49
140,50
150,50
160,50
170,50
180,50
129,51
121,60
130,60
140,60
150,60
160,60
170,60
180,60
190,60
200,60
207,63
169,69
120,70
130,70
140,70
150,70
160,70
180,70
190,70
200,70
210,70
92,71
218,71
98,72
106,73
220,79
90,80
100,80
110,80
120,80
130,80
140,80
150,80
160,80
170,80
180,80
190,80
200,80
210,80
230,80
88,88
221,89
80,90
100,90
110,90
120,90
130,90
140,90
150,90
161,90
170,90
180,90
190,90
200,90
210,90
230,90
240,90
246,93
70,94
70,100
80,100
90,100
100,100
110,100
120,100
130,100
140,100
150,100
160,100
170,100
180,100
190,100
200,100
210,100
220,100
230,100
240,100
250,100
258,101
107,107
208,108
91,109
70,110
80,110
100,110
120,110
130,110
140,110
150,110
160,110
170,110
180,110
190,110
200,110
220,110
230,110
240,110
250,110
260,110
270,110
280,110
49,119
249,119
289,119
60,120
70,120
80,120
90,120
100,120
110,120
120,120
130,120
140,120
150,120
159,120
170,120
180,120
190,120
200,120
210,120
220,120
230,120
240,120
260,120
270,120
280,120
40,121
286,126
120,129
261,129
270,129
40,130
50,130
60,130
70,130
80,130
90,130
100,130
110,130
130,130
140,130
150,130
160,130
170,130
180,130
190,130
200,130
210,130
220,130
230,130
240,130
250,130
280,130
266,136
122,137
38,138
169,139
230,139
50,140
60,140
70,140
79,140
90,140
100,140
110,140
140,140
150,140
160,140
180,140
190,140
200,140
210,140
220,140
240,140
250,140
260,140
129,141
54,146
100,148
59,149
141,149
70,150
80,150
90,150
110,150
120,150
129,150
150,150
160,150
170,150
180,150
190,150
200,150
210,150
220,150
230,150
240,150
248,153
152,158
70,160
90,160
100,160
110,160
120,160
130,160
140,160
160,160
170,160
180,160
190,160
200,160
210,160
220,160
230,160
240,160
77,161
94,166
188,168
99,169
110,170
120,170
130,170
140,170
160,170
170,170
180,170
200,170
210,170
220,170
230,170
152,172
218,178
110,180
120,180
130,180
141,180
150,180
160,180
170,180
180,180
190,180
200,180
210,180
208,188
151,189
130,190
140,190
160,190
170,190
180,190
190,190
200,190
133,197
199,199
140,200
150,200
160,200
170,200
180,200
190,200
172,208
149,209
189,209
140,210
160,210
179,210
179,216
168,219
150,220
160,220
