97,33
98,38
90,50
100,50
107,53
119,53
90,57
99,59
127,59
110,60
120,60
127,67
109,69
120,70
126,76
110,79
120,80
138,83
147,83
120,90
140,90
150,90
129,91
128,98
120,100
140,100
149,109
120,110
130,110
140,110
158,112
167,114
120,120
130,120
140,120
150,120
160,120
170,120
176,124
120,130
130,130
140,130
150,130
160,130
170,130
180,130
191,131
197,132
199,139
120,140
130,140
140,140
150,140
160,140
170,140
180,140
190,140
210,140
240,140
248,141
221,142
227,143
257,144
133,147
140,150
150,150
160,150
170,150
180,150
190,150
200,150
210,150
220,150
230,150
240,150
250,150
260,150
134,156
163,156
202,156
170,158
208,158
139,159
149,159
179,159
220,160
230,160
222,168
230,170
222,178
230,180
